Time,UF유입압력_PT001,UF유입압력_PT007,UF유입압력_PT002,UF유입압력_PT005,UF압력_UF-TMP,UF유입압력_PT003,UF유입압력_PT004,UF유입압력_PT006,UF처리탁도_TUB001,UF농축유량_FIT001,UF처리유량_FIT002,UF유입온도_TIT001,UF유입온도_TIT002,UF유입온도_TIT003,전기전도도_EC001,UFpH_pH001,UF히터_EH001,UF레귤레이터_REG001,UF레귤레이터_REG002,UF펌프_P001,UF펌프_P002,UF펌프_P003,UF펌프_P004,UF펌프_P005,XV001,XV002,XV003,XV004,XV005,XV006,XV007,XV008,XV009,XV010,XV011,XV012
11/11/2025 20:27,1.4425,1.105,0.035,1.1575,1.265,1.4425,1.105,1.1575,1.75,23.8786,2.0609,49.1375,49.1375,49.1375,23.8786,2.0609,,,,47.0766,21.8177,22.1286,22.7736,22.4361,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 20:32,1.4372,1.1066,0.0362,1.1263,1.24555,1.4372,1.1066,1.1263,1.75,23.8701,2.0627,48.8313,48.8313,48.8313,23.8701,2.0627,,,,46.7686,21.8074,22.1201,22.7635,22.4329,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 20:37,1.4391,1.1034,0.0362,1.185,1.27585,1.4391,1.1034,1.185,1.75,23.8617,2.0645,48.95,48.95,48.95,23.8617,2.0645,,,,46.8855,21.7972,22.1117,22.7583,22.4226,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 20:42,1.4447,1.105,0.0362,1.1475,1.2599,1.4447,1.105,1.1475,1.775,23.856,2.0609,48.8,48.8,48.8,23.856,2.0609,,,,46.7391,21.7951,22.081,22.751,22.4113,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 20:47,1.4434,1.105,0.035,1.1375,1.25545,1.4434,1.105,1.1375,1.775,23.8532,2.0663,48.8375,48.8375,48.8375,23.8532,2.0663,,,,46.7712,21.7869,22.0782,22.7482,22.4098,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 20:52,1.4509,1.1075,0.0362,1.1313,1.2549,1.4509,1.1075,1.1313,1.775,23.8503,2.0573,48.9688,48.9688,48.9688,23.8503,2.0573,,,,46.9115,21.793,22.0753,22.7428,22.3994,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 20:57,1.4491,1.1063,0.035,1.1613,1.2702,1.4491,1.1063,1.1613,1.775,23.8927,2.0645,49.0563,49.0563,49.0563,23.8927,2.0645,,,,46.9918,21.8282,22.1177,22.7864,22.4436,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:02,1.4356,1.1053,0.035,1.1575,1.26155,1.4356,1.1053,1.1575,1.8,23.8701,2.07,49.1313,49.1313,49.1313,23.8701,2.07,,,,47.0613,21.8001,22.0701,22.7648,22.4345,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:07,1.4412,1.1038,0.0338,1.115,1.2443,1.4412,1.1038,1.115,1.775,23.8984,2.0663,49.1063,49.1063,49.1063,23.8984,2.0663,,,,47.04,21.8321,22.1234,22.7946,22.4572,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:12,1.4434,1.1041,0.035,1.1287,1.25105,1.4434,1.1041,1.1287,1.775,23.873,2.0627,49.025,49.025,49.025,23.873,2.0627,,,,46.9623,21.8103,22.098,22.7689,22.4296,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:17,1.4422,1.1056,0.0313,1.175,1.2773,1.4422,1.1056,1.175,1.75,23.873,2.0682,49.0688,49.0688,49.0688,23.873,2.0682,,,,47.0006,21.8048,22.123,22.7674,22.4308,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:22,1.4403,1.1019,0.0362,1.155,1.26145,1.4403,1.1019,1.155,1.75,23.8701,2.0627,48.8375,48.8375,48.8375,23.8701,2.0627,,,,46.7748,21.8074,22.1201,22.7682,22.4298,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:27,1.4469,1.1063,0.0313,1.155,1.26965,1.4469,1.1063,1.155,1.775,23.8786,2.0573,48.9125,48.9125,48.9125,23.8786,2.0573,,,,46.8552,21.8213,22.1036,22.7723,22.4317,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:32,1.4478,1.1041,0.0375,1.1713,1.27205,1.4478,1.1041,1.1713,1.775,23.8814,2.0573,48.9,48.9,48.9,23.8814,2.0573,,,,46.8427,21.8241,22.1064,22.7773,22.4336,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:37,1.4441,1.1041,0.0362,1.1375,1.2546,1.4441,1.1041,1.1375,1.75,23.8588,2.0682,48.875,48.875,48.875,23.8588,2.0682,,,,46.8068,21.7906,22.1088,22.7547,22.4147,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:42,1.4388,1.1041,0.0375,1.155,1.2594,1.4388,1.1041,1.155,1.75,23.8673,2.0627,48.8063,48.8063,48.8063,23.8673,2.0627,,,,46.7436,21.8046,22.1173,22.7632,22.4285,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:47,1.4466,1.1053,0.0375,1.14,1.2558,1.4466,1.1053,1.14,1.75,23.8617,2.0682,49.0313,49.0313,49.0313,23.8617,2.0682,,,,46.9631,21.7935,22.1117,22.7564,22.4151,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:52,1.4363,1.1044,0.035,1.17,1.26815,1.4363,1.1044,1.17,1.775,23.8758,2.0627,49.0375,49.0375,49.0375,23.8758,2.0627,,,,46.9748,21.8131,22.1008,22.7714,22.4395,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 21:57,1.4478,1.1031,0.0375,1.145,1.2589,1.4478,1.1031,1.145,1.8,23.8588,2.0555,49.1313,49.1313,49.1313,23.8588,2.0555,,,,47.0758,21.8033,22.0588,22.7557,22.411,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:02,1.4381,1.1034,0.0338,1.125,1.24775,1.4381,1.1034,1.125,1.775,23.8475,2.0591,49.0125,49.0125,49.0125,23.8475,2.0591,,,,46.9534,21.7884,22.0725,22.7441,22.4094,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:07,1.4456,1.1028,0.0362,1.1275,1.25035,1.4456,1.1028,1.1275,1.8,23.8786,2.0609,49,49,49,23.8786,2.0609,,,,46.9391,21.8177,22.0786,22.7758,22.433,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:12,1.4481,1.1031,0.035,1.1788,1.27845,1.4481,1.1031,1.1788,1.775,23.856,2.0591,48.8438,48.8438,48.8438,23.856,2.0591,,,,46.7847,21.7969,22.081,22.7529,22.4079,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:17,1.4372,1.1034,0.0338,1.135,1.2523,1.4372,1.1034,1.135,1.75,23.8419,2.0591,48.875,48.875,48.875,23.8419,2.0591,,,,46.8159,21.7828,22.0919,22.7385,22.4047,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:22,1.4516,1.1028,0.035,1.155,1.2683,1.4516,1.1028,1.155,1.725,23.8673,2.0591,48.8063,48.8063,48.8063,23.8673,2.0591,,,,46.7472,21.8082,22.1423,22.7645,22.4157,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:27,1.4381,1.1025,0.0362,1.1663,1.266,1.4381,1.1025,1.1663,1.675,23.8532,2.0609,49.0063,49.0063,49.0063,23.8532,2.0609,,,,46.9454,21.7923,22.1782,22.7507,22.4151,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:32,1.4391,1.1016,0.0362,1.1387,1.2527,1.4391,1.1016,1.1387,1.675,23.8475,2.0682,48.9375,48.9375,48.9375,23.8475,2.0682,,,,46.8693,21.7793,22.1725,22.7459,22.4084,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:37,1.4441,1.1044,0.0375,1.1425,1.2558,1.4441,1.1044,1.1425,1.725,23.8503,2.0591,48.9875,48.9875,48.9875,23.8503,2.0591,,,,46.9284,21.7912,22.1253,22.7459,22.4062,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:42,1.4391,1.1025,0.035,1.185,1.27705,1.4391,1.1025,1.185,1.675,23.8164,2.0627,48.8688,48.8688,48.8688,23.8164,2.0627,,,,46.8061,21.7537,22.1414,22.7139,22.3773,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:47,1.4497,1.1025,0.0375,1.1525,1.2636,1.4497,1.1025,1.1525,1.725,23.8645,2.0591,48.9375,48.9375,48.9375,23.8645,2.0591,,,,46.8784,21.8054,22.1395,22.762,22.4148,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:52,1.4434,1.1038,0.035,1.12,1.2467,1.4434,1.1038,1.12,1.675,23.8532,2.0627,49.0438,49.0438,49.0438,23.8532,2.0627,,,,46.9811,21.7905,22.1782,22.7494,22.4098,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 22:57,1.4403,1.1022,0.0338,1.1387,1.2557,1.4403,1.1022,1.1387,1.675,23.8419,2.0591,49.0625,49.0625,49.0625,23.8419,2.0591,,,,47.0034,21.7828,22.1669,22.7397,22.4016,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:02,1.4391,1.1016,0.035,1.1188,1.24395,1.4391,1.1016,1.1188,1.725,23.856,2.0627,48.525,48.525,48.525,23.856,2.0627,,,,46.4623,21.7933,22.131,22.7544,22.4169,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:07,1.4475,1.1034,0.0362,1.1325,1.2538,1.4475,1.1034,1.1325,1.65,23.8758,2.0627,48.8875,48.8875,48.8875,23.8758,2.0627,,,,46.8248,21.8131,22.2258,22.7724,22.4283,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:12,1.4412,1.1022,0.0362,1.1487,1.25875,1.4412,1.1022,1.1487,1.725,23.856,2.0663,49.2813,49.2813,49.2813,23.856,2.0663,,,,47.215,21.7897,22.131,22.7538,22.4148,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:17,1.4484,1.1038,0.035,1.1525,1.26545,1.4484,1.1038,1.1525,1.675,23.8786,2.0555,49.1438,49.1438,49.1438,23.8786,2.0555,,,,47.0883,21.8231,22.2036,22.7748,22.4302,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:22,1.4444,1.1034,0.0313,1.1575,1.26965,1.4444,1.1034,1.1575,1.725,23.8617,2.0573,49.0563,49.0563,49.0563,23.8617,2.0573,,,,46.999,21.8044,22.1367,22.7583,22.4173,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:27,1.4491,1.1028,0.0375,1.1275,1.2508,1.4491,1.1028,1.1275,1.675,23.8588,2.0609,48.8938,48.8938,48.8938,23.8588,2.0609,,,,46.8329,21.7979,22.1838,22.756,22.4097,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:32,1.4503,1.1019,0.0362,1.1275,1.2527,1.4503,1.1019,1.1275,1.675,23.8814,2.0609,49.1,49.1,49.1,23.8814,2.0609,,,,47.0391,21.8205,22.2064,22.7795,22.4311,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:37,1.4494,1.1028,0.0362,1.1538,1.2654,1.4494,1.1028,1.1538,1.65,23.873,2.0609,49.05,49.05,49.05,23.873,2.0609,,,,46.9891,21.8121,22.223,22.7702,22.4236,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:42,1.4397,1.1038,0.0338,1.1275,1.2498,1.4397,1.1038,1.1275,1.725,23.8588,2.0627,49.0188,49.0188,49.0188,23.8588,2.0627,,,,46.9561,21.7961,22.1338,22.755,22.4191,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:47,1.44,1.1028,0.0338,1.1125,1.24245,1.44,1.1028,1.1125,1.725,23.8701,2.0627,48.9938,48.9938,48.9938,23.8701,2.0627,,,,46.9311,21.8074,22.1451,22.7673,22.4301,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:52,1.4497,1.1038,0.0338,1.1113,1.2467,1.4497,1.1038,1.1113,1.725,23.856,2.0537,49.0625,49.0625,49.0625,23.856,2.0537,,,,47.0088,21.8023,22.131,22.7522,22.4063,1,1,1,0,1,1,0,1,1,1,1,1
11/11/2025 23:57,1.4531,1.1009,0.04,1.1387,1.2559,1.4531,1.1009,1.1387,1.725,23.8532,2.0591,49.125,49.125,49.125,23.8532,2.0591,,,,47.0659,21.7941,22.1282,22.7523,22.4001,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:02,1.4556,1.1025,0.0375,1.16,1.2703,1.4556,1.1025,1.16,1.65,23.8673,2.0645,49.15,49.15,49.15,23.8673,2.0645,,,,47.0855,21.8028,22.2173,22.7648,22.4117,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:07,1.4481,1.1016,0.0362,1.175,1.27535,1.4481,1.1016,1.175,1.675,23.8843,2.0645,49.0438,49.0438,49.0438,23.8843,2.0645,,,,46.9793,21.8198,22.2093,22.7827,22.4362,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:12,1.4463,1.1003,0.035,1.1463,1.2613,1.4463,1.1003,1.1463,1.675,23.8419,2.0609,49.1813,49.1813,49.1813,23.8419,2.0609,,,,47.1204,21.781,22.1669,22.7416,22.3956,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:17,1.4472,1.1013,0.035,1.1088,1.243,1.4472,1.1013,1.1088,1.675,23.8673,2.0555,48.925,48.925,48.925,23.8673,2.0555,,,,46.8695,21.8118,22.1923,22.766,22.4201,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:22,1.4478,1.1013,0.0338,1.1375,1.25885,1.4478,1.1013,1.1375,1.65,23.8871,2.0591,49.1313,49.1313,49.1313,23.8871,2.0591,,,,47.0722,21.828,22.2371,22.7858,22.4393,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:27,1.4447,1.1013,0.0375,1.1725,1.2711,1.4447,1.1013,1.1725,1.6,23.8645,2.0555,48.8625,48.8625,48.8625,23.8645,2.0555,,,,46.807,21.809,22.2645,22.7632,22.4198,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:32,1.4459,1.1006,0.035,1.1788,1.27735,1.4459,1.1006,1.1788,1.65,23.9012,2.0573,49.025,49.025,49.025,23.9012,2.0573,,,,46.9677,21.8439,22.2512,22.8006,22.4553,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:37,1.4438,1.1025,0.0375,1.1113,1.24005,1.4438,1.1025,1.1113,1.675,23.8503,2.0591,48.9063,48.9063,48.9063,23.8503,2.0591,,,,46.8472,21.7912,22.1753,22.7478,22.4065,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:42,1.4447,1.1013,0.035,1.135,1.25485,1.4447,1.1013,1.135,1.65,23.8447,2.0591,48.9188,48.9188,48.9188,23.8447,2.0591,,,,46.8597,21.7856,22.1947,22.7434,22.4,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:47,1.4419,1.1013,0.035,1.105,1.23845,1.4419,1.1013,1.105,1.6,23.8758,2.0573,48.7813,48.7813,48.7813,23.8758,2.0573,,,,46.724,21.8185,22.2758,22.7745,22.4339,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:52,1.4425,1.1022,0.0362,1.165,1.26755,1.4425,1.1022,1.165,1.675,23.856,2.0555,48.6938,48.6938,48.6938,23.856,2.0555,,,,46.6383,21.8005,22.181,22.7538,22.4135,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 0:57,1.4472,1.0988,0.0338,1.125,1.2523,1.4472,1.0988,1.125,1.65,23.856,2.0627,49.1563,49.1563,49.1563,23.856,2.0627,,,,47.0936,21.7933,22.206,22.7572,22.4088,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:02,1.4534,1.1013,0.0362,1.1538,1.2674,1.4534,1.1013,1.1538,1.6,23.8843,2.0609,49.2125,49.2125,49.2125,23.8843,2.0609,,,,47.1516,21.8234,22.2843,22.783,22.4309,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:07,1.4556,1.0991,0.0413,1.16,1.2665,1.4556,1.0991,1.16,1.625,23.873,2.0627,49.0938,49.0938,49.0938,23.873,2.0627,,,,47.0311,21.8103,22.248,22.7739,22.4174,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:12,1.4409,1.1022,0.0362,1.1663,1.2674,1.4409,1.1022,1.1663,1.6,23.8447,2.0609,49.0063,49.0063,49.0063,23.8447,2.0609,,,,46.9454,21.7838,22.2447,22.7425,22.4038,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:17,1.4438,1.1022,0.0375,1.1138,1.2413,1.4438,1.1022,1.1138,1.6,23.8927,2.0591,49.125,49.125,49.125,23.8927,2.0591,,,,47.0659,21.8336,22.2927,22.7905,22.4489,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:22,1.4534,1.1003,0.0425,1.1313,1.24985,1.4534,1.1003,1.1313,1.625,23.8475,2.0609,49.1125,49.1125,49.1125,23.8475,2.0609,,,,47.0516,21.7866,22.2225,22.7472,22.3941,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:27,1.4463,1.1025,0.0362,1.1487,1.2613,1.4463,1.1025,1.1487,1.6,23.873,2.0591,48.775,48.775,48.775,23.873,2.0591,,,,46.7159,21.8139,22.273,22.7705,22.4267,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:32,1.4478,1.1013,0.04,1.1675,1.26765,1.4478,1.1013,1.1675,1.6,23.8645,2.0591,48.8375,48.8375,48.8375,23.8645,2.0591,,,,46.7784,21.8054,22.2645,22.7632,22.4167,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:37,1.4506,1.0991,0.0362,1.1413,1.25975,1.4506,1.0991,1.1413,1.575,23.8843,2.0555,48.8375,48.8375,48.8375,23.8843,2.0555,,,,46.782,21.8288,22.3093,22.7852,22.4337,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:42,1.4438,1.1028,0.04,1.155,1.2594,1.4438,1.1028,1.155,1.6,23.856,2.0519,49.1188,49.1188,49.1188,23.856,2.0519,,,,47.0669,21.8041,22.256,22.7532,22.4122,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:47,1.4509,1.1016,0.0338,1.1113,1.2473,1.4509,1.1016,1.1113,1.625,23.8617,2.0555,49.0063,49.0063,49.0063,23.8617,2.0555,,,,46.9508,21.8062,22.2367,22.7601,22.4108,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:52,1.4431,1.1,0.0413,1.1675,1.264,1.4431,1.1,1.1675,1.625,23.8843,2.0537,48.8563,48.8563,48.8563,23.8843,2.0537,,,,46.8026,21.8306,22.2593,22.7843,22.4412,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 1:57,1.4509,1.0991,0.0362,1.1538,1.26615,1.4509,1.0991,1.1538,1.625,23.8588,2.0609,49.0125,49.0125,49.0125,23.8588,2.0609,,,,46.9516,21.7979,22.2338,22.7597,22.4079,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 2:02,1.4466,1.0997,0.0362,1.115,1.2446,1.4466,1.0997,1.115,1.625,23.9012,2.0591,49.0688,49.0688,49.0688,23.9012,2.0591,,,,47.0097,21.8421,22.2762,22.8015,22.4546,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 2:07,1.4497,1.0997,0.035,1.1663,1.273,1.4497,1.0997,1.1663,1.65,23.8532,2.0609,49.2625,49.2625,49.2625,23.8532,2.0609,,,,47.2016,21.7923,22.2032,22.7535,22.4035,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 2:12,0.0478,1.0966,0.0213,0.0663,0.03575,0.0478,1.0966,0.0663,1.675,0,-0.0054,-0.0313,-0.0313,-0.0313,0,0.0054,,,,-0.0367,-0.0054,-1.675,-1.0966,-0.0478,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 2:17,0.0078,1.0969,0,0,0.0039,0.0078,1.0969,0,1.625,0,-0.0036,0.2625,0.2625,0.2625,0,0.0036,,,,0.2589,-0.0036,-1.625,-1.0969,-0.0078,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 9:40,1.365,1.1463,0.0425,1.0813,1.18065,1.365,1.1463,1.0813,1.65,23.0419,2.648,46.9,46.9,46.9,23.0419,2.648,,,,44.252,20.3939,21.3919,21.8956,21.6769,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 9:45,1.4259,1.1609,0,1.135,1.28045,1.4259,1.1609,1.135,1.675,23.8673,2.191,48.6313,48.6313,48.6313,23.8673,2.191,,,,46.4403,21.6763,22.1923,22.7064,22.4414,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 9:50,1.4303,1.1197,0,1.12,1.27515,1.4303,1.1197,1.12,1.65,23.8673,2.1115,48.8063,48.8063,48.8063,23.8673,2.1115,,,,46.6948,21.7558,22.2173,22.7476,22.437,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 9:55,1.44,1.1025,0,1.125,1.2825,1.44,1.1025,1.125,1.65,23.856,2.088,48.8313,48.8313,48.8313,23.856,2.088,,,,46.7433,21.768,22.206,22.7535,22.416,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:00,1.4447,1.1006,0,1.1513,1.298,1.4447,1.1006,1.1513,1.675,23.8814,2.0718,49.1188,49.1188,49.1188,23.8814,2.0718,,,,47.047,21.8096,22.2064,22.7808,22.4367,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:05,1.4459,1.0934,0,1.1113,1.2786,1.4459,1.0934,1.1113,1.725,23.8673,2.0663,48.9438,48.9438,48.9438,23.8673,2.0663,,,,46.8775,21.801,22.1423,22.7739,22.4214,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:10,1.4416,1.0931,0,1.16,1.3008,1.4416,1.0931,1.16,1.6,23.839,2.0555,48.975,48.975,48.975,23.839,2.0555,,,,46.9195,21.7835,22.239,22.7459,22.3974,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:15,1.4409,1.0919,0,1.135,1.28795,1.4409,1.0919,1.135,1.6,23.8503,2.0555,49.1375,49.1375,49.1375,23.8503,2.0555,,,,47.082,21.7948,22.2503,22.7584,22.4094,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:20,1.44,1.0928,0,1.1725,1.30625,1.44,1.0928,1.1725,1.6,23.8843,2.0447,48.8875,48.8875,48.8875,23.8843,2.0447,,,,46.8428,21.8396,22.2843,22.7915,22.4443,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:25,1.4456,1.0909,0,1.1713,1.30845,1.4456,1.0909,1.1713,1.725,23.8758,2.0501,48.8938,48.8938,48.8938,23.8758,2.0501,,,,46.8437,21.8257,22.1508,22.7849,22.4302,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:30,1.4425,1.0916,0,1.115,1.27875,1.4425,1.0916,1.115,1.675,23.8673,2.0483,48.8688,48.8688,48.8688,23.8673,2.0483,,,,46.8205,21.819,22.1923,22.7757,22.4248,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:35,1.44,1.0931,0,1.1487,1.29435,1.44,1.0931,1.1487,1.725,23.8334,2.0483,48.7188,48.7188,48.7188,23.8334,2.0483,,,,46.6705,21.7851,22.1084,22.7403,22.3934,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:40,1.4391,1.095,0,1.115,1.27705,1.4391,1.095,1.115,1.675,23.8503,2.0411,49.05,49.05,49.05,23.8503,2.0411,,,,47.0089,21.8092,22.1753,22.7553,22.4112,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:45,1.4388,1.0928,0,1.165,1.3019,1.4388,1.0928,1.165,1.725,23.8362,2.0393,48.9063,48.9063,48.9063,23.8362,2.0393,,,,46.867,21.7969,22.1112,22.7434,22.3974,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:50,1.4431,1.0922,0,1.1463,1.2947,1.4431,1.0922,1.1463,1.75,23.8814,2.0411,49.0813,49.0813,49.0813,23.8814,2.0411,,,,47.0402,21.8403,22.1314,22.7892,22.4383,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 10:55,1.4447,1.0909,0,1.1088,1.27675,1.4447,1.0909,1.1088,1.65,23.8617,2.0429,49.0938,49.0938,49.0938,23.8617,2.0429,,,,47.0509,21.8188,22.2117,22.7708,22.417,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:00,1.4472,1.0947,0,1.1513,1.29925,1.4472,1.0947,1.1513,1.725,23.8701,2.0429,49.2063,49.2063,49.2063,23.8701,2.0429,,,,47.1634,21.8272,22.1451,22.7754,22.4229,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:05,1.4434,1.0938,0,1.1188,1.2811,1.4434,1.0938,1.1188,1.725,23.8447,2.0447,48.975,48.975,48.975,23.8447,2.0447,,,,46.9303,21.8,22.1197,22.7509,22.4013,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:10,1.4391,1.0913,0,1.1663,1.3027,1.4391,1.0913,1.1663,1.675,23.8758,2.0338,48.925,48.925,48.925,23.8758,2.0338,,,,46.8912,21.842,22.2008,22.7845,22.4367,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:15,1.4438,1.0925,0,1.1613,1.30255,1.4438,1.0925,1.1613,1.675,23.873,2.0411,48.9813,48.9813,48.9813,23.873,2.0411,,,,46.9402,21.8319,22.198,22.7805,22.4292,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:20,1.4416,1.0941,0,1.1225,1.28205,1.4416,1.0941,1.1225,1.725,23.8532,2.0411,48.875,48.875,48.875,23.8532,2.0411,,,,46.8339,21.8121,22.1282,22.7591,22.4116,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:25,1.4325,1.095,0,1.14,1.28625,1.4325,1.095,1.14,1.75,23.856,2.0356,48.8563,48.8563,48.8563,23.856,2.0356,,,,46.8207,21.8204,22.106,22.761,22.4235,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:30,1.4403,1.0931,0,1.1287,1.2845,1.4403,1.0931,1.1287,1.725,23.8277,2.0284,48.4938,48.4938,48.4938,23.8277,2.0284,,,,46.4654,21.7993,22.1027,22.7346,22.3874,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:35,1.4328,1.0938,0,1.1487,1.29075,1.4328,1.0938,1.1487,1.675,23.8645,2.0338,48.8188,48.8188,48.8188,23.8645,2.0338,,,,46.785,21.8307,22.1895,22.7707,22.4317,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:40,1.4397,1.0916,0,1.1587,1.2992,1.4397,1.0916,1.1587,1.75,23.856,2.0393,48.9625,48.9625,48.9625,23.856,2.0393,,,,46.9232,21.8167,22.106,22.7644,22.4163,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:45,1.4412,1.0947,0,1.1475,1.29435,1.4412,1.0947,1.1475,1.675,23.8758,2.0356,48.7625,48.7625,48.7625,23.8758,2.0356,,,,46.7269,21.8402,22.2008,22.7811,22.4346,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:50,1.4388,1.0981,0,1.0938,1.2663,1.4388,1.0981,1.0938,1.725,23.9041,2.0411,48.9875,48.9875,48.9875,23.9041,2.0411,,,,46.9464,21.863,22.1791,22.806,22.4653,1,1,1,0,1,1,0,1,1,1,1,1
11/12/2025 11:55,1.4378,1.095,0,1.1463,1.29205,1.4378,1.095,1.1463,1.675,23.8617,2.0447,48.875,48.875,48.875,23.8617,2.0447,,,,46.8303,21.817,22.1867,22.7667,22.4239,1,1,1,0,1,1,0,1,1,1,1,1
